StimmbezirkNr,Kommunalwahlkreis,Landtagswahlkreis,Bundestagswahlkreis,StadtbezirkNr,StadtbezirkName,StadtteilNr,StadtteilName,X,Y,Einwohner,AnteilAusländer,Wahlberechtigte,AnteilFrauen,18bis24Jahre,25bis34Jahre,35bis44Jahre,45bis59Jahre,Ab60Jahre,AnteilWahlberechtigte,Anteil18bis24Jahre,Anteil25bis34Jahre,Anteil35bis44Jahre,Anteil45bis59Jahre,AnteilAb60Jahre,Wahlberechtigte2009,Wahlbeteiligung2009,GueltigeZweitstimmen2009,Zweitstimmen_SPD_2009,Zweitstimmen_CDU_2009,Zweitstimmen_FDP_2009,Zweitstimmen_GRUENE_2009,Zweitstimmen_DIE_LINKE_2009,Zweitstimmen_Sonstige_2009,ZweitstimmenAnteil_SPD_2009,ZweitstimmenAnteil_CDU_2009,ZweitstimmenAnteil_GRUENE_2009,ZweitstimmenAnteil_FDP_2009,ZweitstimmenAnteil_DIE_LINKE_2009,ZweitstimmenAnteil_Sonstige_2009,GueltigeErststimmen2009,Erststimmen_SPD_2009,Erststimmen_CDU_2009,Erststimmen_FDP_2009,Erststimmen_GRUENE_2009,Erststimmen_DIE_LINKE_2009,Erststimmen_Sonstige_2009,ErststimmenAnteil_SPD_2009,ErststimmenAnteil_CDU_2009,ErststimmenAnteil_GRUENE_2009,ErststimmenAnteil_FDP_2009,ErststimmenAnteil_DIE_LINKE_2009,ErststimmenAnteil_Sonstige_2009
80801,41,17,93,8,Kalk,808,Rath/Heumar,7.099745571,50.9224737681,780,3.7,642,54,44,53,107,187,251,82.31,6.85,8.26,16.67,29.13,39.10,607,85.3,518,73,213,137,55,22,18,14.09,41.12,10.62,26.45,4.25,3.47,514,102,282,67,45,13,5,19.84,54.86,8.75,13.04,2.53,0.97
80802,41,17,93,8,Kalk,808,Rath/Heumar,7.0988040961,50.9268274758,729,1.5,560,51.4,43,38,68,185,226,76.82,7.68,6.79,12.14,33.04,40.36,539,89.8,482,27,110,180,101,42,22,5.60,22.82,20.95,37.34,8.71,4.56,478,91,273,63,39,8,4,19.04,57.11,8.16,13.18,1.67,0.84
80803,41,17,93,8,Kalk,808,Rath/Heumar,7.0864822234,50.9246908526,840,6.2,627,53,46,77,108,194,202,74.64,7.34,12.28,17.22,30.94,32.22,587,83.0,486,124,162,107,49,30,14,25.51,33.33,10.08,22.02,6.17,2.88,484,148,214,50,38,26,8,30.58,44.21,7.85,10.33,5.37,1.65
80804,41,17,93,8,Kalk,808,Rath/Heumar,7.1188430995,50.9319563435,843,4.2,661,51.6,48,76,119,171,247,78.41,7.26,11.50,18.00,25.87,37.37,651,84.2,546,111,187,144,64,21,19,20.33,34.25,11.72,26.37,3.85,3.48,542,141,251,73,49,25,3,26.01,46.31,9.04,13.47,4.61,0.55
80805,41,17,93,8,Kalk,808,Rath/Heumar,7.0938759437,50.9207795989,1373,5.8,1088,52.6,93,117,159,320,399,79.24,8.55,10.75,14.61,29.41,36.67,1062,81.0,853,230,290,152,91,58,32,26.96,34.00,10.67,17.82,6.80,3.75,847,279,363,81,69,47,8,32.94,42.86,8.15,9.56,5.55,0.94
80806,41,17,93,8,Kalk,808,Rath/Heumar,7.0851097308,50.9210384016,1031,14.9,748,56.4,65,116,104,206,257,72.55,8.69,15.51,13.90,27.54,34.36,661,72.8,479,127,174,79,43,35,21,26.51,36.33,8.98,16.49,7.31,4.38,473,163,198,45,27,32,8,34.46,41.86,5.71,9.51,6.77,1.69
80807,41,17,93,8,Kalk,808,Rath/Heumar,7.0779333916,50.9207105653,888,6.5,718,52.6,43,113,100,186,276,80.86,5.99,15.74,13.93,25.91,38.44,757,74.1,556,169,186,94,49,37,21,30.40,33.45,8.81,16.91,6.65,3.78,554,196,232,54,35,30,7,35.38,41.88,6.32,9.75,5.42,1.26
80808,41,17,93,8,Kalk,808,Rath/Heumar,7.0697997868,50.9274490277,870,10,667,49.8,48,86,82,216,235,76.67,7.20,12.89,12.29,32.38,35.23,666,73.7,487,132,153,86,47,38,31,27.10,31.42,9.65,17.66,7.80,6.37,486,173,194,47,31,31,10,35.60,39.92,6.38,9.67,6.38,2.06
80809,41,17,93,8,Kalk,808,Rath/Heumar,7.0731422554,50.9218072547,756,6.2,604,53,45,70,96,165,228,79.89,7.45,11.59,15.89,27.32,37.75,597,74.4,440,83,173,86,41,33,24,18.86,39.32,9.32,19.55,7.50,5.45,437,109,220,38,35,26,9,24.94,50.34,8.01,8.70,5.95,2.06
80810,41,17,93,8,Kalk,808,Rath/Heumar,7.0736362108,50.9164065836,1559,14.9,1131,51.7,102,177,168,313,371,72.55,9.02,15.65,14.85,27.67,32.80,1124,70.1,779,203,249,136,88,62,41,26.06,31.96,11.30,17.46,7.96,5.26,780,266,320,68,57,55,14,34.10,41.03,7.31,8.72,7.05,1.79
80811,41,17,93,8,Kalk,808,Rath/Heumar,7.0862943114,50.9175245898,847,5.1,719,51.5,57,103,91,212,256,84.89,7.93,14.33,12.66,29.49,35.61,716,77.5,549,137,187,93,69,39,24,24.95,34.06,12.57,16.94,7.10,4.37,545,175,233,42,52,35,8,32.11,42.75,9.54,7.71,6.42,1.47
80812,41,17,93,8,Kalk,808,Rath/Heumar,7.0937903596,50.9160216543,813,4.8,653,53,48,71,85,194,255,80.32,7.35,10.87,13.02,29.71,39.05,622,82.3,505,106,193,97,71,20,18,20.99,38.22,14.06,19.21,3.96,3.56,507,150,239,50,35,24,9,29.59,47.14,6.90,9.86,4.73,1.78
80901,45,18,93,8,Kalk,809,Neubrück,7.0559057186,50.9328786362,1759,21.1,1073,53.7,128,91,111,242,501,61.00,11.93,8.48,10.34,22.55,46.69,1091,73.1,784,234,302,96,66,56,30,29.85,38.52,8.42,12.24,7.14,3.83,782,275,347,54,43,50,13,35.17,44.37,5.50,6.91,6.39,1.66
80902,45,18,93,8,Kalk,809,Neubrück,7.0583064519,50.9297424765,2022,31.4,1057,51.3,130,157,125,336,309,52.27,12.30,14.85,11.83,31.79,29.23,1098,43.4,465,163,140,36,40,64,22,35.05,30.11,8.60,7.74,13.76,4.73,465,181,151,25,29,66,13,38.92,32.47,6.24,5.38,14.19,2.80
80903,45,18,93,8,Kalk,809,Neubrück,7.0637778643,50.9340278773,1384,19.8,920,53.3,64,124,105,234,393,66.47,6.96,13.48,11.41,25.43,42.72,949,59.5,561,165,188,55,51,72,30,29.41,33.51,9.09,9.80,12.83,5.35,557,191,199,46,31,75,15,34.29,35.73,5.57,8.26,13.46,2.69
80904,45,18,93,8,Kalk,809,Neubrück,7.0630438572,50.9390628613,1048,24.5,612,50.7,62,75,83,188,204,58.40,10.13,12.25,13.56,30.72,33.33,635,61.1,385,111,126,46,30,51,21,28.83,32.73,7.79,11.95,13.25,5.45,384,122,148,28,22,51,13,31.77,38.54,5.73,7.29,13.28,3.39
80905,45,18,93,8,Kalk,809,Neubrück,7.0627689829,50.9367325268,951,19.8,613,51.7,58,61,74,160,260,64.46,9.46,9.95,12.07,26.10,42.41,630,67.5,417,139,149,35,33,46,15,33.33,35.73,7.91,8.39,11.03,3.60,417,168,167,18,23,34,7,40.29,40.05,5.52,4.32,8.15,1.68
80906,45,18,93,8,Kalk,809,Neubrück,7.0603664989,50.9398513398,736,4.8,602,55.3,36,29,52,162,323,81.79,5.98,4.82,8.64,26.91,53.65,602,76.4,454,132,169,52,33,39,29,29.07,37.22,7.27,11.45,8.59,6.39,456,167,191,30,26,26,16,36.62,41.89,5.70,6.58,5.70,3.51
80907,45,18,93,8,Kalk,809,Neubrück,7.0593366824,50.9366867455,887,26.5,518,65.1,34,22,36,53,373,58.40,6.56,4.25,6.95,10.23,72.01,571,64.4,366,84,157,48,32,28,17,22.95,42.90,8.74,13.11,7.65,4.64,360,91,163,42,30,27,7,25.28,45.28,8.33,11.67,7.50,1.94
90101,35,19,101,9,Mülheim,901,Mülheim,6.9899087591,50.9487487187,2227,35.2,1180,47.6,130,282,181,265,322,52.99,11.02,23.90,15.34,22.46,27.29,1117,60.2,665,202,170,70,96,82,45,30.38,25.56,14.44,10.53,12.33,6.77,667,251,200,37,59,70,50,37.63,29.99,8.85,5.55,10.49,7.50
90102,35,19,101,9,Mülheim,901,Mülheim,6.9875216572,50.9519287977,2292,32.8,1206,50.8,113,264,205,294,330,52.62,9.37,21.89,17.00,24.38,27.36,1162,57.4,663,218,131,56,112,83,63,32.88,19.76,16.89,8.45,12.52,9.50,661,294,146,24,85,57,55,44.48,22.09,12.86,3.63,8.62,8.32
90103,36,19,101,9,Mülheim,901,Mülheim,6.9958457591,50.9568484605,2054,24.4,1310,50.2,109,327,251,300,323,63.78,8.32,24.96,19.16,22.90,24.66,1285,62.7,799,204,167,106,169,108,45,25.53,20.90,21.15,13.27,13.52,5.63,798,309,190,63,120,91,25,38.72,23.81,15.04,7.89,11.40,3.13
90104,36,19,101,9,Mülheim,901,Mülheim,6.9989476865,50.9621675234,2291,24.6,1491,49.8,151,344,282,348,366,65.08,10.13,23.07,18.91,23.34,24.55,1430,60.7,862,248,180,93,170,112,59,28.77,20.88,19.72,10.79,12.99,6.84,862,366,196,45,136,88,31,42.46,22.74,15.78,5.22,10.21,3.60
90105,36,19,101,9,Mülheim,901,Mülheim,6.9992566353,50.9604789626,1880,22.8,1169,52,116,255,213,303,282,62.18,9.92,21.81,18.22,25.92,24.12,1151,61.6,700,215,114,73,160,92,46,30.71,16.29,22.86,10.43,13.14,6.57,702,315,137,46,114,74,16,44.87,19.52,16.24,6.55,10.54,2.28
90106,36,19,101,9,Mülheim,901,Mülheim,7.0030403307,50.9582084099,1411,22.4,970,50.9,92,204,98,225,351,68.75,9.48,21.03,10.10,23.20,36.19,982,64.5,626,208,140,74,100,63,41,33.23,22.36,15.97,11.82,10.06,6.55,623,281,164,44,69,49,16,45.10,26.32,11.08,7.06,7.87,2.57
90107,36,19,101,9,Mülheim,901,Mülheim,7.0071131028,50.9595175887,965,17.5,698,52.4,53,186,121,161,177,72.33,7.59,26.65,17.34,23.07,25.36,685,72.7,494,135,110,47,107,68,27,27.33,22.27,21.66,9.51,13.77,5.47,494,213,122,27,75,46,11,43.12,24.70,15.18,5.47,9.31,2.23
90108,36,19,101,9,Mülheim,901,Mülheim,7.0082033809,50.9568159726,1085,20.2,740,50.7,57,220,141,151,171,68.20,7.70,29.73,19.05,20.41,23.11,695,67.8,470,129,88,44,117,54,38,27.45,18.72,24.89,9.36,11.49,8.09,469,189,108,23,86,48,15,40.30,23.03,18.34,4.90,10.23,3.20
90109,36,19,101,9,Mülheim,901,Mülheim,7.0095531337,50.9563099449,1148,17.2,815,51.8,89,234,154,198,140,70.99,10.92,28.71,18.90,24.29,17.18,770,71.8,546,149,111,40,139,72,35,27.29,20.33,25.46,7.33,13.19,6.41,549,227,121,23,103,57,18,41.35,22.04,18.76,4.19,10.38,3.28
90110,36,19,101,9,Mülheim,901,Mülheim,7.0065496597,50.9553440721,894,15.5,673,53.3,54,123,98,165,233,75.28,8.02,18.28,14.56,24.52,34.62,671,68.0,452,134,92,50,88,60,28,29.65,20.35,19.47,11.06,13.27,6.19,450,188,115,26,70,39,12,41.78,25.56,15.56,5.78,8.67,2.67
90111,36,19,101,9,Mülheim,901,Mülheim,7.011193496,50.9589801085,1102,19.5,778,50.4,87,165,103,182,241,70.60,11.18,21.21,13.24,23.39,30.98,793,66.0,521,151,122,70,94,59,25,28.98,23.42,18.04,13.44,11.32,4.80,520,213,153,32,71,43,8,40.96,29.42,13.65,6.15,8.27,1.54
90112,36,19,101,9,Mülheim,901,Mülheim,7.0136700857,50.9606086349,1162,28.7,714,56,41,122,98,133,320,61.45,5.74,17.09,13.73,18.63,44.82,716,61.7,438,145,102,50,63,59,19,33.11,23.29,14.38,11.42,13.47,4.34,436,183,126,26,51,45,5,41.97,28.90,11.70,5.96,10.32,1.15
90113,36,19,101,9,Mülheim,901,Mülheim,7.0120301861,50.9624626983,2061,37.2,1066,48.1,125,229,183,236,293,51.72,11.73,21.48,17.17,22.14,27.49,1015,57.6,577,177,115,60,102,80,43,30.68,19.93,17.68,10.40,13.86,7.45,577,239,142,34,87,57,18,41.42,24.61,15.08,5.89,9.88,3.12
90114,36,19,101,9,Mülheim,901,Mülheim,7.0078594679,50.9644137965,3117,54,1165,45.6,133,289,220,256,267,37.38,11.42,24.81,18.88,21.97,22.92,1219,60.0,724,225,144,75,126,102,52,31.08,19.89,17.40,10.36,14.09,7.18,719,299,168,45,101,86,20,41.59,23.37,14.05,6.26,11.96,2.78
90115,36,19,101,9,Mülheim,901,Mülheim,7.0030215889,50.9653725267,1485,17.7,1081,52.7,89,217,139,248,388,72.79,8.23,20.07,12.86,22.94,35.89,1098,61.1,662,181,149,67,138,81,46,27.34,22.51,20.85,10.12,12.24,6.95,658,268,176,37,105,60,12,40.73,26.75,15.96,5.62,9.12,1.82
90116,36,19,101,9,Mülheim,901,Mülheim,7.0005013844,50.965990783,1387,21.8,903,50.6,75,192,167,223,246,65.10,8.31,21.26,18.49,24.70,27.24,925,66.2,604,147,139,65,136,78,39,24.34,23.01,22.52,10.76,12.91,6.46,602,228,162,33,102,61,16,37.87,26.91,16.94,5.48,10.13,2.66
90117,37,19,101,9,Mülheim,901,Mülheim,7.0033105471,50.9755111085,2598,21.8,1659,48.5,109,354,362,489,345,63.86,6.57,21.34,21.82,29.48,20.80,1450,64.1,924,261,216,125,146,122,54,28.25,23.38,15.80,13.53,13.20,5.84,916,365,262,59,104,104,22,39.85,28.60,11.35,6.44,11.35,2.40
90118,37,19,101,9,Mülheim,901,Mülheim,7.0053326432,50.9710476156,2847,32.5,1456,51.4,175,362,280,358,281,51.14,12.02,24.86,19.23,24.59,19.30,1415,56.7,790,231,157,87,154,116,45,29.24,19.87,19.49,11.01,14.68,5.70,787,331,184,51,110,90,21,42.06,23.38,13.98,6.48,11.44,2.67
90119,36,19,101,9,Mülheim,901,Mülheim,7.0141256361,50.9688772056,2863,46.1,1299,45.5,186,383,215,301,214,45.37,14.32,29.48,16.55,23.17,16.47,1219,52.2,631,177,103,53,155,92,51,28.05,16.32,24.56,8.40,14.58,8.08,632,257,126,33,108,89,19,40.66,19.94,17.09,5.22,14.08,3.01
90120,37,19,101,9,Mülheim,901,Mülheim,7.0088003423,50.9740538036,2107,36.2,1039,49.5,149,229,133,279,249,49.31,14.34,22.04,12.80,26.85,23.97,1054,39.5,413,127,68,33,73,81,31,30.75,16.46,17.68,7.99,19.61,7.51,407,166,75,21,52,77,16,40.79,18.43,12.78,5.16,18.92,3.93
90121,36,19,101,9,Mülheim,901,Mülheim,7.0139821998,50.9785105233,2598,45.9,1116,49.2,123,242,167,300,284,42.96,11.02,21.68,14.96,26.88,25.45,1162,44.4,509,167,97,56,69,86,34,32.81,19.06,13.56,11.00,16.90,6.68,507,214,118,35,49,72,19,42.21,23.27,9.66,6.90,14.20,3.75
90122,37,19,101,9,Mülheim,901,Mülheim,7.0107369719,50.9852128934,1071,14.6,740,51.4,67,72,114,226,261,69.09,9.05,9.73,15.41,30.54,35.27,751,77.0,570,154,159,74,86,64,33,27.02,27.89,15.09,12.98,11.23,5.79,570,208,184,43,68,50,17,36.49,32.28,11.93,7.54,8.77,2.98
90123,37,19,101,9,Mülheim,901,Mülheim,7.0110047007,50.981693726,1169,21.2,744,49.3,78,100,108,215,243,63.64,10.48,13.44,14.52,28.90,32.66,778,69.3,533,133,149,69,81,66,35,24.95,27.95,15.20,12.95,12.38,6.57,532,187,166,48,60,59,12,35.15,31.20,11.28,9.02,11.09,2.26
90201,35,19,101,9,Mülheim,902,Buchforst,7.0103131306,50.9497406109,1770,23.3,1113,55.3,83,187,129,270,444,62.88,7.46,16.80,11.59,24.26,39.89,1119,68.9,759,271,155,77,105,102,49,35.70,20.42,13.83,10.14,13.44,6.46,760,355,178,37,64,105,21,46.71,23.42,8.42,4.87,13.82,2.76
90202,35,19,101,9,Mülheim,902,Buchforst,7.0083256066,50.9530853909,1721,31.3,928,53.1,104,186,143,232,263,53.92,11.21,20.04,15.41,25.00,28.34,1002,55.7,552,172,121,53,68,94,44,31.16,21.92,12.32,9.60,17.03,7.97,554,229,139,29,56,80,21,41.34,25.09,10.11,5.23,14.44,3.79
90203,35,19,101,9,Mülheim,902,Buchforst,7.0006713126,50.9517060862,1729,22.3,1143,47.7,108,252,173,322,288,66.11,9.45,22.05,15.14,28.17,25.20,1151,53.8,610,181,112,51,91,126,49,29.67,18.36,14.92,8.36,20.66,8.03,612,247,131,36,79,101,18,40.36,21.41,12.91,5.88,16.50,2.94
90204,35,19,101,9,Mülheim,902,Buchforst,7.0032388344,50.9488142482,2113,28.8,1126,54.2,147,196,202,264,317,53.29,13.06,17.41,17.94,23.45,28.15,1095,47.4,512,165,110,56,55,88,38,32.23,21.48,10.74,10.94,17.19,7.42,510,220,121,39,36,72,22,43.14,23.73,7.06,7.65,14.12,4.31
90301,35,19,101,9,Mülheim,903,Buchheim,7.0258962106,50.9675014939,2444,30.2,1296,48.7,138,200,206,368,384,53.03,10.65,15.43,15.90,28.40,29.63,1327,54.2,711,234,188,77,83,91,38,32.91,26.44,11.67,10.83,12.80,5.34,708,288,222,43,56,85,14,40.68,31.36,7.91,6.07,12.01,1.98
90302,35,19,101,9,Mülheim,903,Buchheim,7.0279649999,50.9565186434,1136,24.4,661,50.8,70,89,88,193,221,58.19,10.59,13.46,13.31,29.20,33.43,654,60.9,394,117,95,55,50,47,30,29.70,24.11,12.69,13.96,11.93,7.61,395,144,106,36,47,39,23,36.46,26.84,11.90,9.11,9.87,5.82
90303,35,19,101,9,Mülheim,903,Buchheim,7.0217785796,50.9624972965,1125,24.3,663,49.9,103,110,102,152,196,58.93,15.54,16.59,15.38,22.93,29.56,655,59.8,386,114,108,38,58,57,11,29.53,27.98,15.03,9.84,14.77,2.85,387,161,123,17,33,44,9,41.60,31.78,8.53,4.39,11.37,2.33
90304,35,19,101,9,Mülheim,903,Buchheim,7.017737751,50.9591681795,1743,27.5,1013,50.2,126,187,156,294,250,58.12,12.44,18.46,15.40,29.02,24.68,1002,51.8,511,197,101,42,67,74,30,38.55,19.77,13.11,8.22,14.48,5.87,511,233,112,28,54,65,19,45.60,21.92,10.57,5.48,12.72,3.72
90305,35,19,101,9,Mülheim,903,Buchheim,7.0152581325,50.9557235443,2237,26.5,1313,52.6,153,293,227,323,317,58.69,11.65,22.32,17.29,24.60,24.14,1317,60.7,793,241,181,71,136,107,57,30.39,22.82,17.15,8.95,13.49,7.19,788,332,193,40,106,95,22,42.13,24.49,13.45,5.08,12.06,2.79
90306,35,19,101,9,Mülheim,903,Buchheim,7.0212803803,50.9577339194,1870,21.6,1269,53.7,104,269,174,286,436,67.86,8.20,21.20,13.71,22.54,34.36,1162,71.3,819,253,201,105,117,95,48,30.89,24.54,14.29,12.82,11.60,5.86,816,353,234,50,85,72,22,43.26,28.68,10.42,6.13,8.82,2.70
90307,35,19,101,9,Mülheim,903,Buchheim,7.0219338267,50.9513909124,1166,18.7,740,51.5,61,108,108,193,270,63.46,8.24,14.59,14.59,26.08,36.49,753,66.9,498,168,112,63,70,50,35,33.73,22.49,14.06,12.65,10.04,7.03,498,226,149,22,42,41,18,45.38,29.92,8.43,4.42,8.23,3.61
90308,35,19,101,9,Mülheim,903,Buchheim,7.0161812498,50.9513151752,895,21.1,589,51.8,43,92,82,164,208,65.81,7.30,15.62,13.92,27.84,35.31,613,66.4,405,132,94,55,44,51,29,32.59,23.21,10.86,13.58,12.59,7.16,405,160,120,24,41,49,11,39.51,29.63,10.12,5.93,12.10,2.72
90401,40,19,101,9,Mülheim,904,Holweide,7.054370038,50.9682624985,906,5,731,53.8,71,81,95,260,224,80.68,9.71,11.08,13.00,35.57,30.64,705,81.6,572,159,174,77,118,32,12,27.80,30.42,20.63,13.46,5.59,2.10,570,222,205,40,75,22,6,38.95,35.96,13.16,7.02,3.86,1.05
90402,40,19,101,9,Mülheim,904,Holweide,7.0588144687,50.9660535418,1740,14.6,1163,51.8,142,209,266,363,183,66.84,12.21,17.97,22.87,31.21,15.74,1150,67.9,767,233,165,92,139,93,45,30.38,21.51,18.12,11.99,12.13,5.87,762,281,187,59,127,86,22,36.88,24.54,16.67,7.74,11.29,2.89
90403,40,19,101,9,Mülheim,904,Holweide,7.0492803322,50.968328451,1583,13.1,1134,51.2,93,212,162,329,338,71.64,8.20,18.69,14.29,29.01,29.81,1132,69.8,776,194,225,107,138,67,45,25.00,28.99,17.78,13.79,8.63,5.80,774,282,267,64,94,52,15,36.43,34.50,12.14,8.27,6.72,1.94
90404,40,19,101,9,Mülheim,904,Holweide,7.0530138642,50.9718502958,2061,19.8,1335,51.2,171,281,201,378,304,64.77,12.81,21.05,15.06,28.31,22.77,1295,59.9,770,234,171,113,119,94,39,30.39,22.21,15.45,14.68,12.21,5.06,764,284,224,70,98,70,18,37.17,29.32,12.83,9.16,9.16,2.36
90405,40,19,101,9,Mülheim,904,Holweide,7.0511188687,50.9734633605,1879,17.6,1204,54.2,107,193,188,345,371,64.08,8.89,16.03,15.61,28.65,30.81,1219,61.4,742,256,168,94,109,80,35,34.50,22.64,14.69,12.67,10.78,4.72,738,347,195,53,72,57,14,47.02,26.42,9.76,7.18,7.72,1.90
90406,40,19,101,9,Mülheim,904,Holweide,7.0488880036,50.9760356173,2140,26.7,1218,53.3,136,205,199,360,318,56.92,11.17,16.83,16.34,29.56,26.11,1205,47.6,562,218,109,45,77,78,35,38.79,19.40,13.70,8.01,13.88,6.23,562,264,127,22,60,70,19,46.98,22.60,10.68,3.91,12.46,3.38
90407,40,19,101,9,Mülheim,904,Holweide,7.043415384,50.9736450894,1937,11.3,1387,52.3,127,254,242,414,350,71.61,9.16,18.31,17.45,29.85,25.23,1347,67.1,898,274,217,134,128,97,48,30.51,24.16,14.25,14.92,10.80,5.35,894,349,284,64,106,70,21,39.04,31.77,11.86,7.16,7.83,2.35
90408,40,19,101,9,Mülheim,904,Holweide,7.0426145068,50.9700097833,1576,20.6,1002,54,103,134,148,281,336,63.58,10.28,13.37,14.77,28.04,33.53,989,62.0,604,195,146,63,78,75,47,32.28,24.17,12.91,10.43,12.42,7.78,599,257,164,44,54,59,21,42.90,27.38,9.02,7.35,9.85,3.51
90409,40,19,101,9,Mülheim,904,Holweide,7.0342014861,50.9723483587,1638,15.2,1175,54.6,108,170,137,311,449,71.73,9.19,14.47,11.66,26.47,38.21,1142,58.7,663,206,175,79,85,70,48,31.07,26.40,12.82,11.92,10.56,7.24,660,271,206,38,57,67,21,41.06,31.21,8.64,5.76,10.15,3.18
90410,40,19,101,9,Mülheim,904,Holweide,7.0359329659,50.9691080177,2261,28.5,1256,50.2,152,279,197,332,296,55.55,12.10,22.21,15.68,26.43,23.57,1238,52.5,640,211,129,65,81,99,55,32.97,20.16,12.66,10.16,15.47,8.59,632,261,150,37,71,84,29,41.30,23.73,11.23,5.85,13.29,4.59
90411,40,19,101,9,Mülheim,904,Holweide,7.0369058588,50.9650745751,1570,9,1231,52.6,96,198,158,358,421,78.41,7.80,16.08,12.84,29.08,34.20,1200,75.3,898,238,252,135,133,81,59,26.50,28.06,14.81,15.03,9.02,6.57,894,321,312,70,100,70,21,35.91,34.90,11.19,7.83,7.83,2.35
90412,40,19,101,9,Mülheim,904,Holweide,7.0446691501,50.9622575053,858,5.8,680,54,73,70,89,214,234,79.25,10.74,10.29,13.09,31.47,34.41,671,81.4,541,149,176,67,77,37,35,27.54,32.53,14.23,12.38,6.84,6.47,542,185,215,41,53,34,14,34.13,39.67,9.78,7.56,6.27,2.58
90413,40,19,101,9,Mülheim,904,Holweide,7.0400308773,50.9564841457,825,6.3,605,51.6,67,67,82,203,186,73.33,11.07,11.07,13.55,33.55,30.74,611,77.7,474,127,153,72,66,40,16,26.79,32.28,13.92,15.19,8.44,3.38,472,167,179,50,39,33,4,35.38,37.92,8.26,10.59,6.99,0.85
90501,39,19,101,9,Mülheim,905,Dellbrück,7.0609583187,50.9860531977,1136,7.3,837,51.1,61,96,184,252,244,73.68,7.29,11.47,21.98,30.11,29.15,757,76.0,574,148,142,96,105,57,26,25.78,24.74,18.29,16.72,9.93,4.53,568,212,180,47,80,41,8,37.32,31.69,14.08,8.27,7.22,1.41
90502,39,19,101,9,Mülheim,905,Dellbrück,7.067500906,50.9833567882,891,7,691,54.1,41,89,130,212,219,77.55,5.93,12.88,18.81,30.68,31.69,602,78.7,473,153,121,67,73,30,29,32.35,25.58,15.43,14.16,6.34,6.13,472,201,143,37,49,27,15,42.58,30.30,10.38,7.84,5.72,3.18
90503,39,19,101,9,Mülheim,905,Dellbrück,7.0642586197,50.97805174,1003,11.7,747,50.9,75,124,107,230,211,74.48,10.04,16.60,14.32,30.79,28.25,728,65.0,471,134,112,55,94,57,19,28.45,23.78,19.96,11.68,12.10,4.03,470,206,129,32,55,44,4,43.83,27.45,11.70,6.81,9.36,0.85
90504,39,19,101,9,Mülheim,905,Dellbrück,7.0573744363,50.9766761422,1186,12.6,790,50.1,71,154,195,247,123,66.61,8.99,19.49,24.68,31.27,15.57,772,71.0,542,132,131,81,98,71,29,24.35,24.17,18.08,14.94,13.10,5.35,538,192,173,40,67,56,10,35.69,32.16,12.45,7.43,10.41,1.86
90505,39,19,101,9,Mülheim,905,Dellbrück,7.0696999324,50.9768113012,892,10,703,53.1,59,106,134,199,205,78.81,8.39,15.08,19.06,28.31,29.16,693,66.1,455,112,112,74,78,58,21,24.62,24.62,17.14,16.26,12.75,4.62,453,170,138,41,56,41,7,37.53,30.46,12.36,9.05,9.05,1.55
90506,39,19,101,9,Mülheim,905,Dellbrück,7.0654179682,50.9752439793,884,7.4,720,56.5,50,93,102,189,286,81.45,6.94,12.92,14.17,26.25,39.72,749,70.9,527,170,145,77,75,48,12,32.26,27.51,14.23,14.61,9.11,2.28,525,212,178,41,51,40,3,40.38,33.90,9.71,7.81,7.62,0.57
90507,39,19,101,9,Mülheim,905,Dellbrück,7.0832854708,50.9840152946,992,9.9,774,52.7,65,96,113,239,261,78.02,8.40,12.40,14.60,30.88,33.72,760,76.1,570,147,156,92,101,55,19,25.79,27.37,17.72,16.14,9.65,3.33,572,213,193,44,74,40,8,37.24,33.74,12.94,7.69,6.99,1.40
90508,39,19,101,9,Mülheim,905,Dellbrück,7.0729055134,50.9806631578,1115,19.2,769,54,81,165,115,206,202,68.97,10.53,21.46,14.95,26.79,26.27,761,58.3,443,123,108,70,77,42,23,27.77,24.38,17.38,15.80,9.48,5.19,442,167,137,31,59,40,8,37.78,31.00,13.35,7.01,9.05,1.81
90509,39,19,101,9,Mülheim,905,Dellbrück,7.076033562,50.9780099712,1740,5.9,1420,58,87,182,183,361,607,81.61,6.13,12.82,12.89,25.42,42.75,1419,70.4,988,283,267,134,178,80,46,28.64,27.02,18.02,13.56,8.10,4.66,986,386,325,67,128,66,14,39.15,32.96,12.98,6.80,6.69,1.42
90510,39,19,101,9,Mülheim,905,Dellbrück,7.0777828482,50.9750667167,852,8.2,665,51.4,45,83,99,213,225,78.05,6.77,12.48,14.89,32.03,33.83,664,75.3,495,119,159,68,77,47,25,24.04,32.12,15.56,13.74,9.49,5.05,492,177,185,36,52,31,11,35.98,37.60,10.57,7.32,6.30,2.24
90511,39,19,101,9,Mülheim,905,Dellbrück,7.0728980949,50.9734764421,833,8.5,635,52.9,44,83,94,187,227,76.23,6.93,13.07,14.80,29.45,35.75,628,79.1,494,147,147,75,76,29,20,29.76,29.76,15.38,15.18,5.87,4.05,492,209,172,32,54,22,3,42.48,34.96,10.98,6.50,4.47,0.61
